GEOID,total_pop_moe_acs5_23,total_vap_moe_acs5_23,white_vap_moe_acs5_23,black_vap_moe_acs5_23,amin_vap_moe_acs5_23,asian_vap_moe_acs5_23,nhpi_vap_moe_acs5_23,other_vap_moe_acs5_23,two_or_more_races_vap_moe_acs5_23,non_hispanic_white_vap_moe_acs5_23,hispanic_vap_moe_acs5_23,total_cvap_moe_acs5_23,white_cvap_moe_acs5_23,black_cvap_moe_acs5_23,amin_cvap_moe_acs5_23,asian_cvap_moe_acs5_23,nhpi_cvap_moe_acs5_23,other_cvap_moe_acs5_23,two_or_more_races_cvap_moe_acs5_23,non_hispanic_white_cvap_moe_acs5_23,hispanic_cvap_moe_acs5_23
13021,555555555.0,86.2670273047588,441.6616351914665,670.787596784556,75.43208866258443,88.86506625215557,91.83681179135085,526.4228338512683,688.3930563275605,371.38928363645607,785674200.532712,582.2456526243884,534.3519439470582,690.9522414754872,79.37883848986453,263.163447309842,103.66291525902598,516.2818997408295,685.3867521334214,460.47909833129233,337.0667589662321
13023,555555555.0,106.4048871058092,114.63420083029322,51.66236541235796,42.720018726587654,33.97057550292606,32.526911934581186,52.15361924162119,96.33794683301072,43.56604182158393,107.15409464878138,128.9418473576364,118.77710217040993,64.87680633323437,53.693575034635195,36.796738985948195,46.0,57.60208329565867,98.29547293746543,49.839743177508446,119.99583326099285
13025,555555555.0,333.9011829868232,102.31813133555558,279.89283663573815,32.526911934581186,89.62700485902673,32.526911934581186,152.64337522473747,230.00869548780108,47.50789408087881,93.04837451562494,346.5746672796499,149.49916387726054,198.1665965797465,46.0,62.37788069500277,46.0,156.07049689162906,228.01535036045271,148.04728974216312,170.66341142728865
13027,555555555.0,33.60059523282288,172.40939649566667,213.08449028495716,11.661903789690601,125.57467897629681,31.144823004794873,139.6710420953463,158.64425612041552,113.00442469213318,7.0710678118654755,207.84850252046562,190.27085956604074,222.51516802231708,34.55430508634199,127.79280104919839,45.033320996790806,143.40850741849314,158.24980252752292,140.72313242676202,63.23764701504951
13029,555555555.0,101.83319694480774,296.60242750186654,215.42516101885593,53.74011537017761,114.10959644131601,40.36087214122113,364.8670990922585,378.27238863020386,188.30294740125552,79.19595949289332,499.51776745176943,411.79120923108593,346.86164388701155,68.46897107449476,166.37006942355947,58.557663887829406,361.63794048744387,370.89755998118943,344.56349197208925,266.97003577180715
13031,555555555.0,207.88939366884497,225.08887133752305,325.84812413147324,123.81033882515628,94.92101980067429,37.57658845611187,236.19060099843094,487.9518418860615,144.61673485458036,189.50461735799473,566.5845038473961,314.94761469171345,493.1034374246442,93.85627309881849,168.84904500766356,61.02458520956943,158.5023659129415,452.1880139941792,284.4608936216014,268.45856291055424
13033,555555555.0,143.62799170078233,131.52946437965906,170.66048165876012,42.638011210655684,53.31041174104736,38.18376618407357,79.93122043357026,177.49647883831386,38.18376618407357,125.1758762701504,234.41416339462086,176.05396899814556,173.13289693180786,57.23635208501674,51.264022471905186,54.0,86.69486720677297,178.05897899291685,100.03499387714281,161.10865898517062
13035,555555555.0,131.03434664239754,189.1137224000416,264.0549185302179,17.46424919657298,27.65863337187866,38.18376618407357,179.88885457415086,298.23648334836565,163.783393541592,126.40015822774906,182.4691754790381,205.20721234888407,267.3649191647999,41.98809355043403,54.0,54.0,167.33798134314875,310.3353025358217,179.3488221316215,157.797338380595
13037,555555555.0,785674200.532712,43.32435804486894,102.55242561733974,28.284271247461902,11.313708498984761,28.284271247461902,45.27692569068709,73.06161783043132,28.284271247461902,83.57032966310472,75.55792479945436,24.879710609249457,106.85504199615477,40.0,30.463092423455635,40.0,43.9203825119955,79.96249120681522,29.154759474226502,58.412327466040935
13039,555555555.0,115.97413504743201,267.0880004792428,340.4776057246644,49.9799959983992,75.6042326857432,55.94640292279746,230.54066886343503,420.1380725428249,96.33275663033837,95.46203433826454,284.6840353795766,309.04853987682907,348.8524043202225,68.6804193347711,101.79882121124979,61.04096984812741,236.5396372703738,451.8262940555806,176.67767261315166,187.0561413052242
13043,555555555.0,161.90120444270946,93.38094023943002,115.66330446602328,137.08391590555036,59.665735560705194,32.526911934581186,144.69277798148738,177.51901306620653,28.844410203711913,161.90120444270946,175.72137035659608,85.81957818586619,120.67725552066554,132.14764470091777,42.567593307585526,46.0,117.32007500849971,134.53252394867198,47.59201613716318,159.26707129849535
13045,555555555.0,104.00480758118829,559.7079595646287,241.3503677229434,260.0480724789169,145.45446022724775,48.08326112068523,546.2096667031809,462.4035034469354,375.479693192588,785674200.532712,762.9482289120278,527.2048937557389,538.6009654651577,81.04319835741924,146.27713423498562,68.0,441.3014842485803,379.9671038392666,414.28130539525915,493.84410495620983
13047,555555555.0,141.4213562373095,320.97507691408066,291.4395306062649,89.1852005660132,70.00714249274856,62.96824596572466,206.4654934849889,484.0010330567488,255.78311124857325,86.2670273047588,400.84161460606856,429.9337158214043,291.266201266127,40.06245124802026,136.07718398026907,79.22752047110903,204.69489490458722,494.1305495514318,382.519280559817,209.34421415458323
13049,555555555.0,400.2923931328198,120.07081243999309,149.2816130673835,44.598206241955516,23.600847442411894,32.526911934581186,245.75190741884384,424.4443426410582,29.68164415931166,389.20046248687834,474.8852492971328,101.68087332433765,147.97972834141845,55.19963767997033,33.60059523282288,46.0,245.46282814308157,439.8749822392722,47.05316142407437,467.1851881213701
13051,555555555.0,116.60617479361889,715.5312711545178,842.7128811166945,183.412104289766,270.1740179958095,72.42237223399962,1009.3017388273935,1041.5051608129459,467.3949079739744,785674200.532712,1967.6554576449607,1429.4369520898779,1128.1218905774322,164.25589791541734,495.3877269371941,77.20103626247513,910.2796273673272,1027.1051552786598,1307.5760016152026,863.8263714427802
13053,555555555.0,231.93533581582605,134.8332303254654,184.40173534975207,66.03029607687671,101.78899744078434,38.897300677553446,141.8731828077456,161.533278305122,60.53924347066124,97.45255255764212,284.6067462306542,142.56226709757388,211.46630937338458,71.83313998427188,124.63948010161147,48.093658625644196,144.665130560201,179.25122035846786,87.5328509760764,133.04510513355987
13055,555555555.0,155.56670594957006,137.6117727521886,175.84083712266613,77.80102827083971,21.213203435596427,38.18376618407357,102.53292154230269,178.89941307897016,125.4312560727987,33.94112549695428,269.7202254188588,226.2056586383285,178.03932149949347,47.16990566028302,38.41874542459709,54.0,76.0,172.60938560808333,221.2645475443366,83.52843827104634
13057,555555555.0,130.9083648969767,1086.265621291588,474.32162084391643,519.3659596084441,227.22895942198917,71.02112361825881,961.7026567499956,1143.6909547600699,573.0706762695156,785674200.532712,1760.4013746870344,1398.7018981898896,803.9533568559808,191.94269978303421,407.2051080229716,79.63039620647382,596.4117705075915,1039.1477277076633,1212.4120586665244,1025.0434137147558
13059,555555555.0,785674200.532712,489.74483151943525,559.0724461105198,234.0939982143925,171.71196813268432,48.08326112068523,445.2830560441302,746.7703797018197,220.98416232843476,785674200.532712,930.3450972623008,498.7855250505973,769.3614235195315,135.6318546654878,352.1491161425796,68.0,344.97101327502867,732.2158151801967,395.488305768957,581.3372515158477
13061,555555555.0,211.52068456772733,159.10059710761615,209.69024774652732,19.79898987322333,19.79898987322333,19.79898987322333,19.79898987322333,19.235384061671343,159.10059710761615,15.652475842498529,205.35091916034852,157.35310610216754,210.62288574606512,28.0,28.0,28.0,28.0,27.60434748368452,157.17824276915684,25.238858928247925
13063,555555555.0,99.90495483208028,805.4917752528576,1027.533454443212,155.4155719353759,179.76929659983654,55.31726674375732,1230.6291074080768,1366.133229227662,133.09395177843356,785674200.532712,2208.522130294374,643.8004349175294,1897.4546107878311,161.85487326614543,610.335153829435,73.29392880723478,841.1509971461724,1221.5649798516656,251.68432609123676,1104.0624982309653
13065,555555555.0,50.91168824543142,154.49595463959565,100.12492197250393,99.32774033471213,19.209372712298546,28.284271247461902,188.13027401245128,154.8709139896837,82.73451516749222,138.2931668593933,240.5784695270963,151.7003625572464,118.77289253024026,119.10079764636339,36.66060555964672,40.0,29.563490998188964,105.38026380684383,92.99462350050136,116.83321445547922
13067,555555555.0,132.23085872821065,1806.0343296847932,1102.974161075408,554.4763295218291,518.536401808012,157.00318468107582,1871.551762575644,1976.8654481274136,1328.9789313604638,785674200.532712,3147.7626975361404,1918.3320880389817,2595.5513865073062,317.98899352021607,982.5716258879045,159.69658731482022,1428.692409163008,1846.0687961178478,1771.1309945907446,1781.1563659600467
13069,555555555.0,176.86718180600946,346.433254754794,102.17631819555841,62.609903369994115,79.93122043357026,42.42640687119285,223.33159203301264,395.8396139852604,50.60632371551998,133.64505228402584,381.7276516051726,271.6339448596217,133.49157276772192,56.96490147450446,71.6798437498297,60.0,106.91585476438937,345.87570021613254,153.26447729333762,330.57223113867263
13071,555555555.0,100.7670581092849,279.21676167450977,125.99206324209474,181.077331546497,99.64436762808022,42.42640687119285,464.5621594576984,373.41264038594085,47.853944456021594,785674200.532712,438.0353866983808,189.7340243604188,169.7733783606841,99.78476837674175,107.56393447619885,60.0,321.30981933330327,274.10034658861707,83.95236744726142,401.09225871362815
13073,555555555.0,167.40967713964446,566.5633239100463,421.4320823098308,139.29106216839614,287.2368360778262,34.92849839314596,527.9100302134825,691.5518780250691,275.27440854536405,785674200.532712,1166.0814722822759,828.5632142449965,611.2037303551084,132.04923324275686,504.1735812198017,59.430631832414505,543.3350715718616,680.1279291427459,687.5478165189677,562.5699956449864
13075,555555555.0,55.86591089385369,175.45369759569047,81.34494452638098,62.177166226839255,48.76474136094644,32.526911934581186,124.91997438360288,195.88006534611938,88.68483523128404,55.154328932550705,174.11203289836115,167.55297669692413,86.61985915481507,48.12483766206386,46.0,46.0,116.50751048752178,169.0562036720333,98.23950325607312,162.4130536625674
13077,555555555.0,785674200.532712,592.2161767462959,413.65807135845904,321.4420632089086,182.4828759089466,48.08326112068523,502.11751612545845,684.2119554640944,193.04144632694815,785674200.532712,1082.1506364642587,621.9308643249666,779.0468535332134,237.73304355936725,253.16792845856287,68.0,416.593326878864,658.951439789003,505.78453910731594,581.053353832503
13079,555555555.0,131.86735759845953,71.56116265125938,62.177166226839255,26.40075756488817,32.526911934581186,32.526911934581186,127.20062892926276,94.30270409696638,14.422205101855956,132.81566172707193,161.23895310997278,84.35045939412541,70.17121917139534,41.32795663954365,46.0,46.0,127.85147633093644,92.19002115196633,43.56604182158393,152.22023518573343
13081,555555555.0,285.5240795449659,303.65934861288235,78.60025445251433,24.698178070456937,49.57822102496216,32.526911934581186,157.26728839781018,177.61193653580833,65.76473218982953,279.94642344563005,361.52178357603844,306.45391170614874,110.28599185753374,40.84115571332428,69.23871749245504,46.0,52.373657500693994,190.99476432614586,77.6530746332687,338.9100175562829
13083,555555555.0,173.27723451163456,106.06601717798213,141.8238343861849,23.345235059857504,59.77457653551382,32.526911934581186,20.12461179749811,168.07438829280326,90.33825324855468,144.99655168313487,233.28737642658677,127.58526560696576,145.91093173576817,40.0374824383352,79.42921376924235,46.0,34.68429039204925,193.25371923976004,115.2432210587677,171.63624325881756
13085,555555555.0,197.4968354176846,237.87601812709073,118.92854997854805,31.38470965295043,69.40461079784254,38.18376618407357,166.20770138594662,292.4175097356518,193.02331465395574,54.45181356024793,401.4536087769046,338.241038314395,124.90796611905904,49.42671342502959,82.60145277172793,54.0,123.0447073221762,283.035333483295,312.14900288163665,216.31920857843392
13087,555555555.0,111.03603018840326,92.13576938409967,150.08331019803634,94.847245611035,59.39696961966999,38.18376618407357,198.70832896484234,202.2325394193526,22.847319317591726,70.00714249274856,213.04694318389082,92.84395510748128,162.29602582934677,73.66817494685205,69.49100661236676,54.0,106.88779163215975,150.61208450851478,57.766772456144714,166.95508378003947
13089,555555555.0,92.9569792968769,940.0132977782814,1707.587772268237,673.4277986540205,477.42852868256625,100.4987562112089,1255.4015293920907,2143.4824468607153,463.7423853822292,785674200.532712,4163.878240294737,1372.9468307257932,3605.555297038169,417.9545429828464,1029.0286682109493,98.92421341612983,1002.9980059800718,1624.8870729992284,1149.8352055838263,1271.5148445849934
13091,555555555.0,123.03657992645927,145.72576985557495,105.4229576515476,65.0,29.206163733020468,32.526911934581186,80.049984384758,136.56500283747664,77.4919350642375,122.3315167894194,146.6253729748027,135.65397155999526,110.32678731840241,69.24593850905626,43.71498598878879,46.0,40.84115571332428,132.75164782404775,97.87236586493657,128.07029319869616
13093,555555555.0,77.78174593052023,96.89685237405806,141.1736519326464,42.01190307520001,32.526911934581186,32.526911934581186,107.89810007595129,170.20575783445165,82.80700453464067,77.78174593052023,107.54068997360952,91.53687781435414,151.38692149588087,48.569537778323564,46.0,46.0,104.17293314484334,143.17122615944868,88.96628574915331,96.70573922989266
13095,555555555.0,182.87974190707948,134.52509059651288,283.425475213503,142.21462653327893,156.4736399525492,48.08326112068523,200.24984394500785,283.425475213503,79.20858539325141,98.29038610159185,313.1022197302344,179.90553076545478,340.8650759464806,85.61541917201598,153.20248039767503,68.0,200.8830505542964,274.09852243308427,133.4241357476225,189.57584234284704
13097,555555555.0,15.556349186104045,606.6712454039667,605.5212630453203,152.0131573252789,85.47514258543241,43.41658669218482,737.9952574373361,779.2522056433335,216.60332407421637,785674200.532712,1262.3291963667798,663.1515663858452,1197.6769180375816,112.5921844534513,167.56491279501208,64.78425734698207,499.0490957811666,730.3102080623,448.45178113148353,670.6191169359847
13099,555555555.0,47.80167361086848,23.345235059857504,120.34118164618461,25.495097567963924,48.76474136094644,32.526911934581186,49.51767361255979,109.20164833920778,23.345235059857504,47.01063709417264,66.1362230551458,36.09709129556009,122.95527642195759,41.32795663954365,58.61740355901138,46.0,35.25620512760839,119.3440404879942,36.09709129556009,64.49030934954492
13101,555555555.0,185.31055015837603,206.20620747203515,105.0,16.1245154965971,56.859475903318,19.79898987322333,91.67878707749138,148.4082207965583,204.04411287758342,127.7810627597063,212.43587267690924,199.90747859947612,106.85036265731624,24.758836806279895,28.0,28.0,80.31189202104505,139.66030216206752,205.00243900988104,116.11632098891181
13103,555555555.0,157.87653403846943,459.03050007597534,197.43606560099397,76.69419795525604,97.0051545022222,121.8400590938793,240.62626623043462,485.3967449417023,398.3992971881351,128.69343417595164,454.3335778918393,523.5016714395475,327.911573446257,80.01249902359005,93.24162160752032,130.98473193468007,245.76614901161633,472.6383395366906,452.7858213327798,305.3817283335727
13105,555555555.0,64.03124237432849,129.61867149450345,225.39742678211746,130.24976007655445,59.405386961116584,32.526911934581186,104.9952379872535,260.4035330021465,58.52349955359813,24.041630560342615,226.95814592122485,102.7861858422619,227.76962045013818,134.2497672251241,80.48602363143554,46.0,89.9166280506559,258.64454372748713,61.68468205316454,196.47646169452463
13107,555555555.0,111.12605455067681,123.89108119634763,206.0412580043133,62.96824596572466,32.202484376209235,38.18376618407357,105.11898020814318,246.28844877500853,96.77293009927931,103.23759005323593,142.51315728731856,159.2513736204495,209.54951682120387,73.64102117705865,53.58171329847526,54.0,38.13135192987524,234.80204428411605,155.05482901219168,68.19090848492928
13109,555555555.0,43.278170016764804,36.22154055254967,135.9154148726332,47.01063709417264,24.186773244895647,32.526911934581186,166.24379687675568,212.3628969476542,35.22782990761707,33.94112549695428,199.20592360670403,48.68264577855234,139.75335416368367,46.50806381693394,37.296112397943034,46.0,63.45864795282043,225.6634662500778,47.94788837894741,196.2804116563851
13111,555555555.0,137.17871555019022,183.33848477611022,107.42439201596628,38.897300677553446,58.59180830116101,38.18376618407357,155.3479964466874,170.59015211904818,167.70509831248424,43.840620433565945,367.58400400452683,349.43096600043907,114.00877159236477,54.506880299646575,54.38749856354859,54.0,147.56354563373705,166.89817254841347,347.27510708370676,95.39916142189091
13113,555555555.0,72.13875518748573,475.4461063043844,389.31349835319094,81.02468759581859,281.9379364328256,146.74126890551273,578.6337356221118,558.1621628165062,417.1055022413394,785674200.532712,1000.724237739848,708.0508456318656,602.9800991740938,87.960218280766,305.8071287592884,154.4182631685773,515.7160071201979,581.8032313420063,659.5619758597368,458.53571289486274
13115,555555555.0,54.45181356024793,389.62161131025573,282.33667845322543,216.00231480241132,99.12618221237011,94.37160589923221,435.6604182158393,518.8111409752107,130.91982279242512,785674200.532712,597.841116016622,348.3015934502741,306.6855066676611,130.09996156801893,147.9290370414139,105.68348972285122,419.1205077301754,449.84664053430475,196.94161571389628,516.4590980900617
13117,555555555.0,785674200.532712,816.2658880536414,357.8072106595953,296.1840643923977,408.0012254883556,48.08326112068523,788.2994354938991,986.3716338175992,646.1284701976845,785674200.532712,1662.5826295255222,1249.7059654174657,578.8013476141879,120.23726543796644,886.1501001523387,68.0,574.2699713549368,864.6982132513053,1190.3789312651666,762.4913114259074
13119,555555555.0,143.68368035375485,133.00375934536586,93.02150289046077,30.4138126514911,110.5350623105628,38.18376618407357,138.85243966167826,166.19265928433782,67.7421582177598,57.982756057296896,239.931240150173,176.30938715791623,121.11977542911809,47.738873049120045,74.91995728776145,54.0,80.59156283383516,158.11072069913538,135.47324459095236,147.38385257551113
13121,555555555.0,210.80085388821365,1754.7492698388564,1556.6920055039789,338.4154251803543,787.7791568707565,109.41663493271945,1688.8078635534594,2308.684907041236,1234.669591429221,785674200.532712,3927.883654081419,2942.4433724372675,2674.8177508009776,245.3854111392933,1358.147635568387,128.5496013218244,1328.0112951326882,1928.7379293206218,2636.0840274922953,1518.3738011438422
13123,555555555.0,114.73883387938018,185.26737435393204,115.43396380615195,139.54210834009928,85.07055894961546,42.42640687119285,208.85641000457707,252.253840406841,98.68130522039117,785674200.532712,363.363454408943,277.58782394046034,121.71277665060477,76.42643521714199,98.33107342035883,60.0,217.33154395991392,199.44422779313518,226.2675407565124,275.80065264607333
13125,555555555.0,33.94112549695428,19.79898987322333,46.51881339845203,19.79898987322333,19.79898987322333,19.79898987322333,19.79898987322333,33.12099032335839,19.79898987322333,30.4138126514911,37.589892258425,20.591260281974,50.556898639058154,28.0,28.0,28.0,28.0,38.58756276314948,20.591260281974,36.29049462324811
13127,555555555.0,83.43860018001261,412.4330248658562,256.2225595063791,74.02702209328699,207.03864373589778,85.0881895447306,317.55471969410246,497.8774949724079,276.1340254296815,785674200.532712,645.4603008706267,525.5558961709021,318.93416248498687,72.6842486375143,209.69740103301234,97.73433378296492,301.16772735470846,433.48356370224695,487.9528665762709,333.5715815233666
13129,555555555.0,65.94694837519019,403.0731943456424,163.02760502442524,373.26800023575555,103.46496991735899,113.07077429645558,384.0963420809941,487.9221249338874,65.73431371817918,785674200.532712,550.4189313604684,460.33466087184877,172.26723426119082,195.34584715319647,123.94353553130554,106.36728820459794,298.47780486997686,428.6607049870562,231.72181597769338,451.41112082003474
13131,555555555.0,207.21245136332902,231.5879962346926,87.66413177577246,53.009433122794285,39.408120990476064,38.18376618407357,257.6140524117425,187.40864441108366,38.18376618407357,195.16147160748713,227.5829519098476,175.6075169233937,73.65459931328118,58.677082408722406,54.0,54.0,162.32991098377403,111.63780721601441,73.23250644351864,206.92752354387272
13133,555555555.0,144.3606594609487,98.84331034521254,114.6298390472568,99.28242543370907,70.2353187506115,32.526911934581186,206.52602741543257,228.61539755668252,46.66904755831214,127.98828071350908,196.65960439297135,125.06398362438324,121.14041439585718,46.0,73.62064927722385,46.0,189.67867565965344,233.2659426491574,92.41753080449618,176.92371237344076
13135,555555555.0,123.4382436686459,1685.3287513123366,1282.758356043725,438.7539173614294,639.9789059023742,407.6787951316575,2529.325799496775,2826.3101386790518,595.3906280753838,785674200.532712,4175.338429397071,2223.8055220724677,2934.2343123888386,351.3758671280656,1531.157405363668,336.40600470265093,2189.1080375349225,2276.8710986790625,1938.4006293849577,2605.6895440554695
13137,555555555.0,179.60512242138307,279.72307734614964,181.79383927955314,78.56844150166147,58.412327466040935,32.31098884280702,260.10959228755866,383.6378500617477,198.11612756158948,785674200.532712,397.1813187953331,282.3225106150765,179.20100446147057,66.40030120413611,116.28843450661807,53.32916650389353,203.79892050744527,365.6377989212822,235.10848559760663,331.76497705454085
13139,555555555.0,785674200.532712,976.6498860901996,378.04232567266854,184.71599822430107,175.64168070250295,17.4928556845359,988.174579717572,1217.4810060120035,319.06112267087633,785674200.532712,1216.2951944326674,886.6329567526801,544.2719908281152,92.03260291874831,282.43583342061964,51.16639522186413,709.8901323444354,905.4810875992938,557.0978370089045,1029.2764448873781
13141,555555555.0,210.68459839295326,209.74508337503408,92.65527507918802,33.60059523282288,46.04345773288535,28.284271247461902,43.829214001622255,71.02112361825881,209.74508337503408,49.24428900898052,228.91483132379167,218.85383250014152,96.87620966986684,40.0,42.118879377305376,40.0,35.552777669262355,76.44605941446557,218.85383250014152,35.552777669262355
13143,555555555.0,217.60744472558838,157.8131806916013,135.9779393872403,14.422205101855956,87.86353054595519,42.42640687119285,124.77980605851253,225.7011298155151,85.0881895447306,198.33809518093088,223.72527796384566,166.8022781619004,139.64956140282,44.81071300481616,96.89685237405806,60.0,104.35516278555652,227.72351657218013,128.5457117137713,181.8378398463862
13145,555555555.0,130.5450113945378,163.3799253274404,115.20850663036997,19.849433241279208,66.30987860040162,42.42640687119285,158.70097668256489,192.85227507084275,92.19544457292888,785674200.532712,287.2925338396388,198.21705274773913,134.7961423780369,46.84015371452148,66.34003316248794,60.0,191.799374347259,200.83077453418338,158.22452401571636,172.40649639732257
13147,555555555.0,84.17244204607586,155.6181223379848,176.81911661356077,71.42128534267638,52.40229002629561,38.18376618407357,135.79396157414365,248.84734276258607,121.8400590938793,70.71067811865476,159.66840639274884,155.63418647585112,177.14683175264523,50.86255990411808,61.862751312886175,54.0,110.5350623105628,224.86218001255793,133.07516672918354,130.28814220795383
13149,555555555.0,81.5659242576212,61.68468205316454,122.0245876862528,24.041630560342615,56.4003546088143,23.53720459187964,29.120439557122072,124.45882853377658,32.526911934581186,80.91971329657564,111.90174261377702,76.20367445208925,127.07478113300058,40.44749683231337,50.57667446560717,40.149719799769464,43.657759905886145,128.639029847088,50.15974481593781,87.21238444166057
13151,555555555.0,785674200.532712,918.296248495005,895.3976770128455,134.23859355639868,241.17421089328766,52.49761899362675,671.8050312404634,1031.7771077127074,541.2651845445077,785674200.532712,1645.1644294720209,1020.5150660328342,1438.7334707999255,132.2800060477773,510.78958485857953,71.18988692223074,629.511715538321,1007.4795283279954,723.7057413065064,717.7360238973657
13153,555555555.0,120.65239326262865,475.0789408087881,640.3014914866277,237.26145915424192,385.094793524919,265.1886121235224,395.37956446938426,907.7114078824833,251.60683615514105,785674200.532712,1075.901017752098,599.0442387670547,848.2028059373537,151.85848675658534,376.8222392587784,269.5125229001428,277.55179696770114,944.8608363140045,485.1556451284474,692.6499837580305
13155,555555555.0,127.8632081562167,162.85576440519384,83.43860018001261,28.284271247461902,29.0,28.284271247461902,137.20787149431334,87.45856161634491,28.284271247461902,127.02755606560333,149.98333240730452,167.6305461424021,88.10221336606703,40.0,39.50949253027682,40.0,89.62700485902673,91.91844211038392,44.181444068749045,146.29764181284673
13157,555555555.0,65.76473218982953,369.3805625638685,184.40173534975207,81.32035415564789,117.64352935882194,45.18849411078001,336.5501448521453,463.3497599006608,168.94081803992782,785674200.532712,619.8298153525692,481.50597088717393,324.387114417327,82.00609733428362,175.5648028506853,61.87891401761993,293.7856361362822,443.09028425367217,343.2171324395098,436.033255612459
13159,555555555.0,54.45181356024793,99.62429422585637,86.27861844049197,23.345235059857504,65.19202405202648,32.526911934581186,85.23496934944014,129.1394595001853,99.62429422585637,43.139309220245984,158.60327865463563,152.83324245726124,102.55730105653132,40.0374824383352,51.09794516416487,46.0,108.36973747315253,122.73141407154078,152.83324245726124,92.20086767487604
13161,555555555.0,106.77546534667971,96.46242791885346,172.2614292289484,101.21264743103995,21.93171219946131,88.05679985100527,147.87156589419075,259.724854413281,17.4928556845359,106.06601717798213,202.6079958935481,85.90692637965812,175.3054477191168,40.0374824383352,19.924858845171276,93.87225362161068,89.37001734362593,219.80900800467666,36.932370625238775,203.15265196398497
